total convolution get_classification_scores get_bounding_boxes get_proposal 
0.0752487182617 0.000519990921021 0.000636100769043 0.000460147857666 0.0736248493195
0.072890996933 0.000556945800781 0.000576019287109 0.000317811965942 0.0714330673218
0.0723369121552 0.000549077987671 0.000638008117676 0.000401973724365 0.070741891861
0.0743520259857 0.000517845153809 0.000576972961426 0.000380039215088 0.072870016098
0.0724129676819 0.000521898269653 0.000638008117676 0.000324964523315 0.0709209442139
0.074019908905 0.000519990921021 0.000662088394165 0.000340938568115 0.0724458694458
0.0717930793762 0.000476121902466 0.000506162643433 0.000320911407471 0.0704829692841
0.0728030204773 0.000459909439087 0.000607967376709 0.000306129455566 0.0714221000671
0.0684289932251 0.00049614906311 0.000546932220459 0.000338792800903 0.0670409202576
0.065514087677 0.000469923019409 0.00058388710022 0.000314950942993 0.064138174057
0.0724101066589 0.000488996505737 0.000595808029175 0.000304937362671 0.071013212204
0.0645608901978 0.000436067581177 0.000529050827026 0.0002760887146 0.0633130073547
0.0706551074982 0.000523090362549 0.000667095184326 0.000333070755005 0.0691251754761
0.0706808567047 0.000488996505737 0.000643968582153 0.000337839126587 0.0692028999329
0.0817050933838 0.000615119934082 0.000515937805176 0.000269889831543 0.0802979469299
0.0710077285767 0.000447988510132 0.00056791305542 0.000293970108032 0.0696928501129
0.0699620246887 0.000428915023804 0.000504016876221 0.000257015228271 0.0687661170959
0.0755610466003 0.000504016876221 0.000594139099121 0.000417947769165 0.0740389823914
0.0694410800934 0.000488996505737 0.000639915466309 0.000330924987793 0.0679762363434
0.0747029781342 0.000462770462036 0.000540018081665 0.000329971313477 0.0733640193939
0.0750741958618 0.00058913230896 0.000853061676025 0.000399827957153 0.073224067688
0.0726301670074 0.000550031661987 0.000630140304565 0.000368118286133 0.0710732936859
0.0782155990601 0.00057578086853 0.000693082809448 0.00034499168396 0.0765936374664
0.073105096817 0.00041389465332 0.000469207763672 0.000281810760498 0.0719351768494
0.0714418888092 0.000556945800781 0.000632047653198 0.000588893890381 0.0696558952332
0.0739109516144 0.000458955764771 0.000507831573486 0.000321865081787 0.0726149082184
0.0799262523651 0.000433921813965 0.00045108795166 0.000259876251221 0.0787751674652
0.0654098987579 0.000473022460938 0.000540018081665 0.000329971313477 0.0640599727631
0.0749530792236 0.000458955764771 0.000578880310059 0.000293970108032 0.0736141204834
0.0716941356659 0.000590085983276 0.000677108764648 0.000365018844604 0.0700552463531
0.0751640796661 0.000458955764771 0.000598192214966 0.000302076339722 0.0737981796265
0.075140953064 0.000456094741821 0.000485897064209 0.000273942947388 0.0739190578461
0.0715980529785 0.000601053237915 0.000552177429199 0.000322818756104 0.0701160430908
0.0747327804565 0.000460863113403 0.000602006912231 0.000307083129883 0.0733559131622
0.0748817920685 0.000501871109009 0.000584840774536 0.000300884246826 0.0734868049622
0.0725948810577 0.000582933425903 0.000704050064087 0.000403881072998 0.0708959102631
0.0726881027222 0.000495910644531 0.000548839569092 0.000435829162598 0.07120013237
0.0769159793854 0.000420093536377 0.000611066818237 0.000265121459961 0.0756130218506
0.0785279273987 0.000460147857666 0.000550031661987 0.00033712387085 0.0771768093109
0.070876121521 0.000385999679565 0.000459909439087 0.00025486946106 0.0697722434998
0.0734910964966 0.000452995300293 0.00059700012207 0.000303030014038 0.0721302032471
0.0726451873779 0.000494003295898 0.000561952590942 0.00029182434082 0.0712902545929
0.0722892284393 0.000554084777832 0.000527143478394 0.000269174575806 0.0709331035614
0.0736548900604 0.000462055206299 0.000518083572388 0.000271081924438 0.0723969936371
0.0774970054626 0.000453948974609 0.000584840774536 0.000300884246826 0.0761499404907
0.0688979625702 0.000565052032471 0.000693082809448 0.000416040420532 0.0672159194946
0.0705800056458 0.000478982925415 0.000541925430298 0.000326156616211 0.069226026535
0.0799207687378 0.000568866729736 0.000629901885986 0.000401973724365 0.0783128738403
0.0743961334229 0.000553131103516 0.000635862350464 0.000453948974609 0.0727472305298
0.070600271225 0.000400066375732 0.00049614906311 0.000264883041382 0.0694341659546
0.0712220668793 0.000549077987671 0.000595092773438 0.000324010848999 0.0697479248047
0.0780267715454 0.000439882278442 0.000582933425903 0.000298976898193 0.0766978263855
0.0762338638306 0.000531911849976 0.000651836395264 0.000334978103638 0.0747089385986
0.071151971817 0.000568151473999 0.000635147094727 0.000595092773438 0.0693447589874
0.0756802558899 0.000476121902466 0.000558137893677 0.000331878662109 0.0743081569672
0.0689272880554 0.000454187393188 0.000570058822632 0.000409126281738 0.0674872398376
0.0696761608124 0.000552177429199 0.000847101211548 0.000318050384521 0.0679521560669
0.0719630718231 0.000489950180054 0.000629186630249 0.000330924987793 0.0705060958862
0.0743281841278 0.000471115112305 0.000615119934082 0.000304937362671 0.0729320049286
0.0764787197113 0.00047492980957 0.000555992126465 0.000334978103638 0.0751066207886
0.0740580558777 0.000529050827026 0.000704050064087 0.000327110290527 0.0724911689758
0.0691378116608 0.000393152236938 0.000468969345093 0.000262022018433 0.0680096149445
0.0731086730957 0.000411987304688 0.000530958175659 0.000272035598755 0.0718877315521
0.0739350318909 0.000476121902466 0.000565052032471 0.000291109085083 0.0725958347321
0.0735192298889 0.000463008880615 0.000520944595337 0.000308036804199 0.0722200870514
0.073793888092 0.000393867492676 0.000444173812866 0.000282049179077 0.0726699829102
1.18654108047 0.00111603736877 0.000977993011475 0.000351905822754 1.18402600288
0.0730080604553 0.00149297714233 0.000785112380981 0.000302076339722 0.0704190731049
0.0702240467072 0.000386953353882 0.000469207763672 0.000288963317871 0.0690751075745
0.07435297966 0.000383138656616 0.000444889068604 0.000258922576904 0.0732619762421
0.068263053894 0.000541925430298 0.000578880310059 0.000413179397583 0.0667231082916
0.0674920082092 0.000395059585571 0.000483989715576 0.000262975692749 0.0663440227509
0.0684881210327 0.00043797492981 0.000617027282715 0.000293016433716 0.0671350955963
0.0692980289459 0.000480890274048 0.000578880310059 0.000286817550659 0.0679450035095
0.0756170749664 0.000497817993164 0.000638961791992 0.000327110290527 0.074146270752
0.0675051212311 0.000440120697021 0.000508069992065 0.000286102294922 0.0662651062012
0.0728900432587 0.000448942184448 0.00057315826416 0.000408887863159 0.0714521408081
0.0688629150391 0.000401020050049 0.000469923019409 0.000261068344116 0.0677280426025
0.0748226642609 0.000411987304688 0.00045108795166 0.000274896621704 0.073680639267
0.0711679458618 0.000488042831421 0.000633955001831 0.000334024429321 0.0697040557861
0.0629000663757 0.000408172607422 0.000479936599731 0.000263929367065 0.0617430210114
0.0688889026642 0.000576019287109 0.000704050064087 0.000363111495972 0.0672390460968
0.0714950561523 0.000590085983276 0.000651121139526 0.000396966934204 0.0698480606079
0.0699868202209 0.000385999679565 0.000468015670776 0.000272989273071 0.0688560009003
0.0653338432312 0.000530004501343 0.000477075576782 0.000283002853394 0.0640399456024
0.0703349113464 0.000473976135254 0.000792026519775 0.000385999679565 0.068675994873
0.0699660778046 0.000392198562622 0.000473022460938 0.000261068344116 0.0688359737396
0.0722980499268 0.000375986099243 0.000464916229248 0.000250101089478 0.0712029933929
0.0678761005402 0.000395059585571 0.00045108795166 0.000297069549561 0.0667281150818
0.0655541419983 0.000422954559326 0.00055193901062 0.000253200531006 0.0643222332001
0.0656621456146 0.000492095947266 0.000541925430298 0.000440835952759 0.0641810894012
0.0698947906494 0.000527858734131 0.000711917877197 0.000344038009644 0.0683047771454
0.0742177963257 0.000386953353882 0.000499963760376 0.000264883041382 0.0730609893799
0.0681371688843 0.000417947769165 0.000503063201904 0.000274181365967 0.0669391155243
0.0747117996216 0.000396966934204 0.000468015670776 0.00025486946106 0.0735869407654
0.0730242729187 0.000383138656616 0.000494003295898 0.000265121459961 0.0718772411346
0.071742773056 0.000418901443481 0.000480890274048 0.000275135040283 0.0705628395081
0.0662672519684 0.000375032424927 0.000487804412842 0.000265836715698 0.0651352405548
0.0769851207733 0.000450134277344 0.000622034072876 0.000296115875244 0.075611114502
0.0647270679474 0.00040602684021 0.000480890274048 0.000263929367065 0.0635712146759
0.0726850032806 0.000574827194214 0.000720977783203 0.00036096572876 0.0710201263428
0.072459936142 0.000379085540771 0.000457048416138 0.000249862670898 0.0713698863983
0.0680720806122 0.000399112701416 0.000477075576782 0.000260829925537 0.0669310092926
0.0670800209045 0.000508069992065 0.00075101852417 0.000324010848999 0.0654909610748
0.0742149353027 0.000504970550537 0.000744104385376 0.000296115875244 0.0726630687714
0.0735912322998 0.000490188598633 0.000601053237915 0.000308036804199 0.0721862316132
0.0712118148804 0.000391006469727 0.000468969345093 0.000262975692749 0.0700838565826
0.0696890354156 0.000395059585571 0.000560998916626 0.000282049179077 0.0684471130371
0.0745530128479 0.000417947769165 0.000466108322144 0.000272989273071 0.0733911991119
0.0714149475098 0.000401973724365 0.00045108795166 0.000278949737549 0.0702798366547
0.0678799152374 0.000421047210693 0.000452995300293 0.000275135040283 0.0667259693146
0.0688583850861 0.000440120697021 0.000463962554932 0.000282049179077 0.0676684379578
0.0701756477356 0.000384092330933 0.000462055206299 0.000256061553955 0.0690696239471
0.0732219219208 0.000398874282837 0.000465154647827 0.000258922576904 0.0720949172974
0.0735936164856 0.000407934188843 0.000464200973511 0.000255823135376 0.072461605072
0.0618181228638 0.000391006469727 0.000462770462036 0.00028395652771 0.0606751441956
0.0690541267395 0.000438928604126 0.00058388710022 0.000302076339722 0.0677220821381
0.0716879367828 0.000380992889404 0.000453948974609 0.00025486946106 0.0705940723419
0.0691909790039 0.000387907028198 0.000456094741821 0.000247955322266 0.0680949687958
0.0662689208984 0.000375032424927 0.000450849533081 0.000249862670898 0.0651888847351
0.0726561546326 0.000408172607422 0.000488996505737 0.000277996063232 0.0714769363403
0.0742671489716 0.000501155853271 0.000473976135254 0.000263929367065 0.0730240345001
0.0690279006958 0.000476121902466 0.000507831573486 0.000283002853394 0.0677568912506
0.0660979747772 0.000478982925415 0.000513792037964 0.000300884246826 0.0647308826447
0.0715758800507 0.000561952590942 0.000640869140625 0.000535011291504 0.0698289871216
0.0679309368134 0.000472068786621 0.000462055206299 0.000251054763794 0.0667419433594
0.0688138008118 0.000380992889404 0.000488042831421 0.000257015228271 0.0676848888397
0.0687589645386 0.000384092330933 0.000488996505737 0.000268936157227 0.0676128864288
0.067978143692 0.000401973724365 0.000496864318848 0.000263214111328 0.0668110847473
0.076159954071 0.000383853912354 0.00045919418335 0.000256061553955 0.0750570297241
0.0698401927948 0.000410079956055 0.000460147857666 0.000287055969238 0.0686781406403
0.0698099136353 0.000458955764771 0.000626087188721 0.000270128250122 0.0684490203857
0.0890929698944 0.00042200088501 0.000564098358154 0.000283002853394 0.0878179073334
0.0756628513336 0.000427007675171 0.000499963760376 0.000278234481812 0.0744528770447
0.0680558681488 0.000415086746216 0.000473976135254 0.000261068344116 0.0669009685516
0.0730662345886 0.000401973724365 0.000468969345093 0.000262975692749 0.0719270706177
0.0725100040436 0.000396013259888 0.000461101531982 0.000252962112427 0.0713951587677
0.0675761699677 0.000432014465332 0.000473022460938 0.000259876251221 0.0664069652557
0.0699467658997 0.000391006469727 0.000478029251099 0.000252962112427 0.0688188076019
0.0698647499084 0.000406980514526 0.000457048416138 0.000278949737549 0.0687177181244
0.0691509246826 0.000422954559326 0.000494003295898 0.000349998474121 0.0678799152374
0.0737068653107 0.000383853912354 0.000486850738525 0.000237941741943 0.0725920200348
0.0644869804382 0.000396966934204 0.000473976135254 0.000258922576904 0.0633518695831
0.0709393024445 0.000460147857666 0.000569105148315 0.000355005264282 0.0695481300354
0.0655791759491 0.000421047210693 0.000463008880615 0.000254154205322 0.0644371509552
0.0688011646271 0.000559091567993 0.000645160675049 0.000385999679565 0.0672039985657
0.0738542079926 0.000439167022705 0.000488042831421 0.000410079956055 0.0725111961365
0.067066192627 0.000408172607422 0.000473976135254 0.000262022018433 0.0659170150757
0.0770790576935 0.000541925430298 0.000715017318726 0.000307083129883 0.0755081176758
0.0632300376892 0.00041389465332 0.00047492980957 0.000263929367065 0.0620720386505
0.053701877594 0.000416994094849 0.000594139099121 0.000278949737549 0.052405834198
0.0682499408722 0.000531911849976 0.000619888305664 0.000370979309082 0.0667200088501
0.0622391700745 0.000581026077271 0.000519037246704 0.000257015228271 0.0608751773834
0.0733721256256 0.000493049621582 0.000577926635742 0.000301837921143 0.0719931125641
0.0657348632812 0.000442028045654 0.000594854354858 0.000302791595459 0.0643908977509
0.0705032348633 0.000519990921021 0.000703096389771 0.000339984893799 0.0689332485199
0.0722181797028 0.000409126281738 0.00047492980957 0.000259160995483 0.0710711479187
0.0658462047577 0.000439167022705 0.000602006912231 0.000280141830444 0.0645191669464
0.0665280818939 0.000449895858765 0.000578880310059 0.000302076339722 0.0651931762695
0.0715930461884 0.000453948974609 0.000576972961426 0.000370025634766 0.0701861381531
0.0687427520752 0.000463962554932 0.000473022460938 0.000256061553955 0.0675446987152
0.0719039440155 0.000494003295898 0.000497817993164 0.000277996063232 0.0706279277802
0.0694072246552 0.000396013259888 0.000466108322144 0.000261068344116 0.0682802200317
0.0744299888611 0.0003981590271 0.000470876693726 0.000260829925537 0.0732958316803
0.0707709789276 0.000406980514526 0.000487089157104 0.000261068344116 0.0696120262146
0.0746321678162 0.000426054000854 0.000502824783325 0.000266790390015 0.0734310150146
1.26384925842 0.00117206573486 0.000796794891357 0.00037693977356 1.26149606705
0.0684537887573 0.000555038452148 0.000617980957031 0.00148105621338 0.0657906532288
0.0696456432343 0.000545978546143 0.000685930252075 0.000286817550659 0.0681216716766
0.0666511058807 0.000480175018311 0.000536918640137 0.000326156616211 0.0653021335602
0.0652196407318 0.000478982925415 0.000607967376709 0.000314950942993 0.0638117790222
0.0589666366577 0.00058388710022 0.000587940216064 0.000364065170288 0.0574235916138
0.0685102939606 0.000463962554932 0.000536918640137 0.000244855880737 0.067259311676
0.0673561096191 0.000385999679565 0.000513076782227 0.000257015228271 0.0661962032318
0.0664341449738 0.000520944595337 0.000622034072876 0.00034499168396 0.0649402141571
0.0688998699188 0.000515937805176 0.000648975372314 0.000412940979004 0.067314863205
0.0652549266815 0.000537872314453 0.000659942626953 0.000460863113403 0.0635890960693
0.0703060626984 0.000484943389893 0.000579833984375 0.000292062759399 0.0689420700073
0.0705859661102 0.000458002090454 0.000595808029175 0.000304937362671 0.0692219734192
0.0724139213562 0.000550985336304 0.000549793243408 0.000335931777954 0.0709698200226
0.0673191547394 0.000477075576782 0.000579118728638 0.000302076339722 0.0659551620483
0.0673232078552 0.000524997711182 0.000681161880493 0.000350952148438 0.0657591819763
0.0711483955383 0.000535011291504 0.000643968582153 0.000338077545166 0.0696244239807
0.0685679912567 0.000394105911255 0.000675916671753 0.000262975692749 0.0672290325165
0.0750930309296 0.00054407119751 0.000493049621582 0.000280141830444 0.0737709999084
0.06889295578 0.00053596496582 0.000626087188721 0.000370979309082 0.0673549175262
0.0676002502441 0.000701189041138 0.000638961791992 0.000396966934204 0.065856218338
0.072555065155 0.000391006469727 0.000503063201904 0.000249147415161 0.0714070796967
0.0735728740692 0.000524044036865 0.000656127929688 0.000362157821655 0.0720238685608
0.0700557231903 0.00042986869812 0.000468969345093 0.000286817550659 0.068865776062
0.0704717636108 0.000468969345093 0.000571012496948 0.000363826751709 0.069061756134
0.0678057670593 0.000560998916626 0.000772953033447 0.000352144241333 0.066113948822
0.0664727687836 0.000530004501343 0.000633001327515 0.000460863113403 0.0648417472839
0.070924282074 0.000513076782227 0.000625133514404 0.000353097915649 0.0694262981415
0.0676698684692 0.000410795211792 0.000557899475098 0.000256776809692 0.0664370059967
0.0685398578644 0.000511884689331 0.000627994537354 0.000446081161499 0.0669469833374
0.0693752765656 0.000684976577759 0.000555992126465 0.000340938568115 0.0677862167358
0.0718581676483 0.000560998916626 0.000770092010498 0.000370979309082 0.0701200962067
0.0768098831177 0.000468969345093 0.000498056411743 0.000250101089478 0.0755867958069
0.0922317504883 0.00058388710022 0.000623941421509 0.000334024429321 0.0906827449799
0.0667312145233 0.000545978546143 0.000656843185425 0.000325918197632 0.0651953220367
0.069530248642 0.000476121902466 0.000570058822632 0.000307083129883 0.0681722164154
0.0691878795624 0.000526905059814 0.000730037689209 0.000362873077393 0.0675609111786
0.0710270404816 0.000484943389893 0.000619888305664 0.000338077545166 0.0695779323578
0.0587961673737 0.000631093978882 0.000574111938477 0.000289916992188 0.0572941303253
0.0674638748169 0.000494003295898 0.000547885894775 0.000346899032593 0.0660700798035
0.0728678703308 0.000406980514526 0.000444889068604 0.00031590461731 0.0716938972473
0.0713837146759 0.000571012496948 0.000624895095825 0.000411987304688 0.0697689056396
0.0683629512787 0.000385046005249 0.000472068786621 0.000258922576904 0.0672419071198
0.0700900554657 0.000570058822632 0.00052809715271 0.000336885452271 0.0686490535736
0.0712831020355 0.000548839569092 0.00062084197998 0.000372886657715 0.0697331428528
0.068167924881 0.000470876693726 0.00056791305542 0.000298976898193 0.0668249130249
0.0719130039215 0.000534057617188 0.000639200210571 0.00032901763916 0.070396900177
0.0712218284607 0.000432014465332 0.000500917434692 0.000399827957153 0.0698828697205
0.0712130069733 0.000463008880615 0.000576972961426 0.00029993057251 0.0698680877686
0.060623884201 0.000570058822632 0.000655174255371 0.000367879867554 0.059024810791
0.0664439201355 0.000416994094849 0.000479936599731 0.000273942947388 0.0652689933777
0.0704600811005 0.000515937805176 0.000542879104614 0.000324964523315 0.0690710544586
0.0730152130127 0.000480175018311 0.000549077987671 0.000332117080688 0.0716471672058
0.0684142112732 0.000491142272949 0.000533103942871 0.000438928604126 0.0669441223145
0.066832780838 0.000504970550537 0.000539064407349 0.000334024429321 0.0654487609863
0.066389799118 0.000442028045654 0.000578880310059 0.000294923782349 0.0650668144226
0.0726773738861 0.000476121902466 0.00057315826416 0.000289916992188 0.0713312625885
0.0756199359894 0.000434160232544 0.000483989715576 0.00029993057251 0.0743978023529
0.0703899860382 0.000518083572388 0.000597953796387 0.000332832336426 0.068932056427
0.0717167854309 0.000455856323242 0.000565767288208 0.000298023223877 0.0703909397125
0.0669941902161 0.000454187393188 0.000560998916626 0.000342130661011 0.0656311511993
0.0669050216675 0.000455856323242 0.000630140304565 0.000308990478516 0.0655031204224
0.0651867389679 0.000494956970215 0.000701189041138 0.000335931777954 0.0636467933655
0.0712008476257 0.000462770462036 0.000572919845581 0.00031304359436 0.0698459148407
0.0702409744263 0.000488996505737 0.000575065612793 0.000303030014038 0.0688669681549
0.0661182403564 0.000482082366943 0.000469923019409 0.000281095504761 0.0648813247681
0.0659837722778 0.000495910644531 0.000595092773438 0.000349998474121 0.0645368099213
0.0754523277283 0.000555038452148 0.000617027282715 0.000395059585571 0.0738773345947
0.0693850517273 0.000550985336304 0.000592947006226 0.000380992889404 0.067852973938
0.067330121994 0.000503063201904 0.000569105148315 0.000329971313477 0.0659229755402
0.0684270858765 0.000498056411743 0.000631809234619 0.000326871871948 0.0669639110565
0.0696468353271 0.00062108039856 0.000659942626953 0.000370025634766 0.0679898262024
0.0733323097229 0.000472068786621 0.000589847564697 0.000325918197632 0.0719351768494
0.069326877594 0.000380039215088 0.000502109527588 0.000257968902588 0.0681829452515
0.0710618495941 0.000480890274048 0.00056004524231 0.000289916992188 0.0697238445282
0.0667040348053 0.000484228134155 0.000557899475098 0.000336885452271 0.0653178691864
0.0702905654907 0.000546932220459 0.000663042068481 0.000334978103638 0.0687386989594
0.0685751438141 0.000417947769165 0.000500917434692 0.000278949737549 0.0673720836639
0.0681788921356 0.000427961349487 0.000533819198608 0.000278949737549 0.0669319629669
0.0744609832764 0.000482797622681 0.00053596496582 0.000323057174683 0.073114156723
0.0731179714203 0.000462055206299 0.000574111938477 0.00029993057251 0.0717749595642
0.0640759468079 0.000500917434692 0.000523805618286 0.000372171401978 0.0626749992371
0.0698499679565 0.000448942184448 0.000594854354858 0.000300168991089 0.0685000419617
0.0682349205017 0.000465869903564 0.000587940216064 0.000303030014038 0.0668709278107
0.0730140209198 0.000562906265259 0.000655174255371 0.000357866287231 0.0714321136475
0.071720123291 0.000563144683838 0.00062084197998 0.000578880310059 0.0699510574341
0.0693678855896 0.000525951385498 0.000608921051025 0.000519037246704 0.0677089691162
0.0734691619873 0.000493049621582 0.000637054443359 0.000358104705811 0.071976184845
0.0611057281494 0.000391960144043 0.000452041625977 0.000282049179077 0.0599737167358
0.0677108764648 0.000448942184448 0.000581979751587 0.000304222106934 0.066370010376
0.069002866745 0.000415802001953 0.000530004501343 0.000269889831543 0.0677828788757
0.0668830871582 0.000449895858765 0.000616788864136 0.000306844711304 0.0655040740967
0.0725269317627 0.000493049621582 0.000536918640137 0.000327110290527 0.0711660385132
0.068954706192 0.000530004501343 0.000720977783203 0.000371932983398 0.0673246383667
0.0694479942322 0.000533819198608 0.000651836395264 0.000366926193237 0.0678889751434
0.067323923111 0.000384092330933 0.00049614906311 0.000268936157227 0.0661699771881
0.0678813457489 0.000580072402954 0.000842809677124 0.000382900238037 0.0660681724548
0.0752627849579 0.000516891479492 0.000529050827026 0.000240087509155 0.0739719867706
0.065988779068 0.000555992126465 0.000665187835693 0.000339984893799 0.0644207000732
0.0716507434845 0.000531911849976 0.000633001327515 0.000343084335327 0.0701358318329
1.25867414474 0.00122404098511 0.00107216835022 0.000384092330933 1.25598526001
0.0666809082031 0.000407934188843 0.000519990921021 0.000265836715698 0.0654819011688
0.0714702606201 0.000505208969116 0.000536918640137 0.000347137451172 0.0700762271881
0.0677847862244 0.000519037246704 0.000566005706787 0.000295162200928 0.066398859024
0.0649702548981 0.000442981719971 0.000451803207397 0.000272035598755 0.0637962818146
0.065582036972 0.000575065612793 0.000773191452026 0.000385999679565 0.0638399124146
0.0689871311188 0.00056004524231 0.000540018081665 0.000439882278442 0.0674409866333
0.0685119628906 0.000431060791016 0.000526905059814 0.00025486946106 0.06729388237
0.0620548725128 0.000521898269653 0.000589847564697 0.000365972518921 0.0605697631836
0.0636510848999 0.000447034835815 0.000477075576782 0.000324010848999 0.0623960494995
0.0638589859009 0.000444889068604 0.000602960586548 0.000285148620605 0.0625200271606
0.0665590763092 0.000550985336304 0.000588178634644 0.000349044799805 0.0650641918182
0.0650882720947 0.000622034072876 0.000659942626953 0.000399827957153 0.0633981227875
0.0679590702057 0.000512838363647 0.000639915466309 0.000326156616211 0.066474199295
0.0647251605988 0.00053596496582 0.000507831573486 0.00030517578125 0.0633702278137
0.0690569877625 0.000531911849976 0.000638008117676 0.000336885452271 0.0675449371338
0.0673739910126 0.000465869903564 0.000571012496948 0.000314950942993 0.0660150051117
0.0680391788483 0.000539064407349 0.000552177429199 0.000278949737549 0.0666620731354
0.0754959583282 0.00050687789917 0.000540971755981 0.000344038009644 0.074098110199
0.0717940330505 0.000555038452148 0.000653982162476 0.000362157821655 0.070216178894
0.0755417346954 0.00058388710022 0.000609874725342 0.000370979309082 0.0739707946777
0.0795192718506 0.000627040863037 0.000537157058716 0.000272989273071 0.0780763626099
0.0607566833496 0.000473022460938 0.000591993331909 0.000303983688354 0.0593807697296
0.0333409309387 0.000460147857666 0.000585079193115 0.000303030014038 0.031986951828
0.0626120567322 0.000513076782227 0.000775098800659 0.000343084335327 0.0609729290009
0.0638098716736 0.000528812408447 0.000571966171265 0.000277042388916 0.0624260902405
0.069855928421 0.000447034835815 0.000571012496948 0.000283002853394 0.0685470104218
0.0679528713226 0.000540971755981 0.000615119934082 0.000371932983398 0.0664188861847
0.0664758682251 0.000428915023804 0.000457048416138 0.000349998474121 0.0652348995209
0.0693891048431 0.000545978546143 0.000600099563599 0.000381946563721 0.0678541660309
0.0650973320007 0.000476837158203 0.000582933425903 0.000324964523315 0.0637054443359
0.0704720020294 0.000501871109009 0.000552892684937 0.000329971313477 0.0690820217133
0.0736520290375 0.000545978546143 0.000488042831421 0.000283002853394 0.0723280906677
0.0943298339844 0.000601053237915 0.000514984130859 0.00029182434082 0.0929157733917
0.0726900100708 0.000446081161499 0.000580072402954 0.000299215316772 0.071357011795
0.0719730854034 0.000458002090454 0.000576972961426 0.000303030014038 0.0706300735474
0.0645883083344 0.000503063201904 0.000632047653198 0.000325918197632 0.0631203651428
0.0718970298767 0.000397920608521 0.000495910644531 0.000303030014038 0.0706949234009
0.0715320110321 0.000498056411743 0.000593900680542 0.00031304359436 0.0701198577881
0.0717761516571 0.000532865524292 0.000663995742798 0.000339984893799 0.0702321529388
0.0698549747467 0.000512838363647 0.000747919082642 0.000323057174683 0.0682649612427
0.0732929706573 0.000545024871826 0.000687122344971 0.000471115112305 0.071583032608
0.0691778659821 0.00055980682373 0.00068187713623 0.000365018844604 0.0675630569458
0.0731897354126 0.000586986541748 0.000534057617188 0.000296115875244 0.0717658996582
0.0724470615387 0.000407934188843 0.000463008880615 0.000273942947388 0.0712971687317
0.0742177963257 0.000468969345093 0.000638961791992 0.000336885452271 0.072765827179
0.0703599452972 0.000531196594238 0.000607013702393 0.000460147857666 0.0687527656555
0.0659046173096 0.000404119491577 0.000473022460938 0.000262022018433 0.0647625923157
0.0741600990295 0.000488042831421 0.000565052032471 0.000293016433716 0.0728089809418
0.0747292041779 0.000488996505737 0.000604867935181 0.000306844711304 0.073322057724
