total transform get_proposal sort generate_output before_nms nms after_nms 
0.0698158740997 0.00204586982727 0.0175650119781 0.00208711624146 0.000176906585693 0.00372099876404 0.0369608402252 0.00584983825684
0.0716128349304 0.00203585624695 0.017481803894 0.00230407714844 0.000231027603149 0.00459408760071 0.0370960235596 0.00644302368164
0.0706691741943 0.00196003913879 0.0174329280853 0.00217390060425 0.000220060348511 0.00406503677368 0.03746509552 0.00598311424255
0.0695168972015 0.00205397605896 0.016685962677 0.00225305557251 0.000184059143066 0.00380206108093 0.0365719795227 0.00658488273621
0.0711050033569 0.00194120407104 0.017441034317 0.00233101844788 0.000228881835938 0.00403881072998 0.0378510951996 0.00590705871582
0.0775699615479 0.00197005271912 0.0209178924561 0.00235199928284 0.000226974487305 0.00492310523987 0.0391540527344 0.00662803649902
0.0707731246948 0.00200510025024 0.0173590183258 0.00245213508606 0.000224828720093 0.00415897369385 0.0370349884033 0.0061628818512
0.0765957832336 0.00193405151367 0.0199749469757 0.00249791145325 0.000227928161621 0.00484204292297 0.0400879383087 0.00552105903625
0.0634372234344 0.00203990936279 0.0160369873047 0.00179696083069 0.000174045562744 0.00372099876404 0.0332129001617 0.00519299507141
0.0732967853546 0.0019679069519 0.018748998642 0.00234699249268 0.0002281665802 0.00491189956665 0.0370600223541 0.00667691230774
0.0711061954498 0.00201797485352 0.0176680088043 0.00223684310913 0.000184059143066 0.00378108024597 0.0375740528107 0.00632095336914
0.0703558921814 0.00205087661743 0.0167789459229 0.00220799446106 0.000178098678589 0.00402784347534 0.0371010303497 0.0066339969635
0.0725412368774 0.00207304954529 0.0190160274506 0.0021800994873 0.000225067138672 0.00482201576233 0.0370121002197 0.0058491230011
0.0705590248108 0.0020477771759 0.0192058086395 0.00213193893433 0.000184059143066 0.0037579536438 0.0358848571777 0.00584101676941
0.0721039772034 0.00195813179016 0.0180380344391 0.0022828578949 0.000271081924438 0.0041651725769 0.0383770465851 0.00558400154114
0.0701570510864 0.00203108787537 0.0167798995972 0.00220203399658 0.000174999237061 0.00478100776672 0.0371110439301 0.00571513175964
0.0709190368652 0.00201797485352 0.0167438983917 0.00215792655945 0.000225067138672 0.00484180450439 0.0369780063629 0.00651907920837
0.0667419433594 0.00193691253662 0.0173799991608 0.00221610069275 0.000182867050171 0.00374412536621 0.0333611965179 0.00645399093628
0.0638072490692 0.00195717811584 0.0174238681793 0.00200295448303 0.000171899795532 0.00380611419678 0.0318570137024 0.00514602661133
0.0706951618195 0.00201797485352 0.019031047821 0.00268697738647 0.0002281665802 0.00484704971313 0.0347299575806 0.00567102432251
0.063013792038 0.00203108787537 0.0163781642914 0.00228404998779 0.000181913375854 0.00375699996948 0.0320389270782 0.00498414039612
0.0687420368195 0.00195717811584 0.0189299583435 0.00240588188171 0.000229120254517 0.00484299659729 0.0329229831696 0.00614809989929
0.0688679218292 0.00202703475952 0.0177438259125 0.00231409072876 0.000228881835938 0.0042519569397 0.035267829895 0.00573706626892
0.0797739028931 0.00194096565247 0.0195209980011 0.00296187400818 0.000331878662109 0.00559687614441 0.0393359661102 0.00863599777222
0.0693140029907 0.00204586982727 0.0165309906006 0.00192999839783 0.000175952911377 0.00375199317932 0.0370378494263 0.00644612312317
0.0684421062469 0.00195097923279 0.0172870159149 0.00224089622498 0.000221014022827 0.00495791435242 0.0341999530792 0.00630712509155
0.0736541748047 0.00203704833984 0.0170130729675 0.0023500919342 0.000174999237061 0.00476002693176 0.0394749641418 0.00656414031982
0.0676021575928 0.00194001197815 0.0170331001282 0.00207495689392 0.000180006027222 0.00376200675964 0.035707950592 0.00551199913025
0.0729820728302 0.00202703475952 0.0189130306244 0.00211215019226 0.000224113464355 0.00480103492737 0.0370008945465 0.00657200813293
0.0728890895844 0.00192499160767 0.0195181369781 0.00229501724243 0.000227212905884 0.00486302375793 0.0374159812927 0.00517201423645
0.0707361698151 0.00196504592896 0.0180349349976 0.00214695930481 0.000277042388916 0.00467896461487 0.0365431308746 0.00570297241211
0.0762577056885 0.00204300880432 0.0195698738098 0.00285792350769 0.00022292137146 0.00486898422241 0.039008140564 0.00625801086426
0.0716171264648 0.00200700759888 0.0176160335541 0.00243997573853 0.000227928161621 0.00429511070251 0.0375790596008 0.00617504119873
0.0693249702454 0.00202012062073 0.0170669555664 0.00219416618347 0.000241994857788 0.00458788871765 0.0362520217896 0.00564503669739
0.0722849369049 0.00202012062073 0.0169570446014 0.0023500919342 0.000228881835938 0.00480008125305 0.0384149551392 0.00622415542603
0.0784001350403 0.00197815895081 0.0197701454163 0.0024139881134 0.000230073928833 0.00482296943665 0.0405340194702 0.00736093521118
0.0636658668518 0.00205397605896 0.0188419818878 0.00217580795288 0.000176191329956 0.00372385978699 0.0304958820343 0.00488209724426
0.0732851028442 0.0020649433136 0.0165901184082 0.0024311542511 0.000220060348511 0.00456309318542 0.0404670238495 0.00553679466248
0.069657087326 0.00192999839783 0.0172657966614 0.00219416618347 0.000176191329956 0.00374603271484 0.0361409187317 0.00665020942688
0.0733439922333 0.00204801559448 0.0182240009308 0.0020899772644 0.00022292137146 0.005215883255 0.0376100540161 0.0065929889679
0.0735957622528 0.00195598602295 0.0205051898956 0.00240993499756 0.0002281665802 0.00482702255249 0.0371708869934 0.00515723228455
0.0696048736572 0.00204491615295 0.0180990695953 0.00290513038635 0.000249862670898 0.00494194030762 0.0335228443146 0.00649905204773
0.0730240345001 0.00195097923279 0.01997590065 0.00283217430115 0.000227928161621 0.00488185882568 0.0364410877228 0.00523090362549
0.0730288028717 0.00205302238464 0.019031047821 0.0023729801178 0.000229120254517 0.00487613677979 0.0372750759125 0.00574111938477
0.0705587863922 0.00199007987976 0.0177080631256 0.00237512588501 0.000227928161621 0.00481104850769 0.035660982132 0.00635194778442
0.0708780288696 0.00194096565247 0.0173990726471 0.00248098373413 0.000225067138672 0.0041069984436 0.0372710227966 0.00607109069824
0.0752971172333 0.00194096565247 0.0175960063934 0.00249409675598 0.000227928161621 0.0048201084137 0.0410830974579 0.00578188896179
0.0767199993134 0.00196719169617 0.0191330909729 0.00307297706604 0.000231981277466 0.0049569606781 0.039678812027 0.00654697418213
0.0694680213928 0.00195503234863 0.0158469676971 0.0021059513092 0.000211954116821 0.00369191169739 0.0379099845886 0.00665712356567
0.0718021392822 0.00203990936279 0.0194687843323 0.00242304801941 0.000229120254517 0.00486397743225 0.0360379219055 0.00539302825928
0.0709500312805 0.00204110145569 0.0175409317017 0.00229096412659 0.000176906585693 0.00386810302734 0.0374438762665 0.00627112388611
0.0705540180206 0.00205206871033 0.0175771713257 0.00227689743042 0.000171899795532 0.00374603271484 0.037360906601 0.00607514381409
0.0720126628876 0.00195002555847 0.0173149108887 0.00229692459106 0.000175952911377 0.00475716590881 0.0366930961609 0.0075101852417
0.0757579803467 0.00201606750488 0.0179190635681 0.00224709510803 0.000180006027222 0.00377106666565 0.0400199890137 0.00824618339539
0.0668768882751 0.00196599960327 0.0156471729279 0.00212597846985 0.000180006027222 0.00375294685364 0.0355520248413 0.00611186027527
0.0688438415527 0.00202584266663 0.0161390304565 0.00205087661743 0.000178098678589 0.00372982025146 0.0368659496307 0.00652480125427
0.0778727531433 0.00203704833984 0.0202360153198 0.00236010551453 0.000226974487305 0.00458693504333 0.0382919311523 0.00865316390991
0.0724201202393 0.00195479393005 0.0194110870361 0.00230503082275 0.000176191329956 0.00370693206787 0.0372588634491 0.00632500648499
0.0690722465515 0.00195121765137 0.0174708366394 0.00241184234619 0.000169038772583 0.00373911857605 0.0363440513611 0.00567817687988
0.0694260597229 0.00201320648193 0.01784491539 0.0022349357605 0.000174045562744 0.00377893447876 0.0363149642944 0.00573706626892
0.0763118267059 0.00193381309509 0.0196142196655 0.00291109085083 0.000221014022827 0.00619316101074 0.0374619960785 0.00662183761597
0.0743818283081 0.00203704833984 0.0206291675568 0.00242781639099 0.000261068344116 0.00491094589233 0.0369789600372 0.00570702552795
0.0689990520477 0.00196099281311 0.019800901413 0.00235199928284 0.000231981277466 0.00481200218201 0.0323138237 0.00609087944031
0.0739850997925 0.00196290016174 0.0199491977692 0.00233817100525 0.000221967697144 0.00450921058655 0.0371191501617 0.00649690628052
0.0671439170837 0.00200796127319 0.0167298316956 0.00217199325562 0.000221967697144 0.00473785400391 0.0337641239166 0.00620293617249
0.0676212310791 0.00207495689392 0.0169131755829 0.00214695930481 0.000229120254517 0.00419688224792 0.0354580879211 0.00527715682983
0.0701112747192 0.00204014778137 0.0164940357208 0.00206804275513 0.000179767608643 0.00369596481323 0.0363879203796 0.00777411460876
0.0724959373474 0.00221014022827 0.0166389942169 0.00225710868835 0.000266075134277 0.0049090385437 0.0387239456177 0.00622606277466
0.0747797489166 0.00201296806335 0.0200550556183 0.00209188461304 0.000226020812988 0.00489687919617 0.0375809669495 0.00657916069031
0.0721061229706 0.00204110145569 0.0170629024506 0.00220394134521 0.000180959701538 0.00375699996948 0.0388929843903 0.00657987594604
0.0676987171173 0.00199794769287 0.0175759792328 0.00231504440308 0.000185966491699 0.00378704071045 0.035040140152 0.00564289093018
0.0715637207031 0.00217199325562 0.017767906189 0.00229096412659 0.000179052352905 0.00375986099243 0.0376739501953 0.0063841342926
0.0721108913422 0.0019268989563 0.0174219608307 0.00215291976929 0.0002281665802 0.00487303733826 0.0374898910522 0.00668501853943
0.0718860626221 0.00202298164368 0.0177969932556 0.00237703323364 0.000224113464355 0.0049409866333 0.037278175354 0.00595092773438
0.0723009109497 0.00202989578247 0.0177590847015 0.00248980522156 0.0002281665802 0.00484204292297 0.0372822284698 0.0065541267395
1.18366003036 0.00304198265076 0.0204150676727 0.00306081771851 0.000347137451172 0.00604295730591 1.14337611198 0.00546789169312
0.0701069831848 0.00204610824585 0.0190019607544 0.00246500968933 0.000226020812988 0.00486302375793 0.0343289375305 0.00580787658691
0.0687079429626 0.00196290016174 0.017067193985 0.00211596488953 0.000180006027222 0.00377106666565 0.0348489284515 0.00761699676514
0.0728998184204 0.00194501876831 0.0191729068756 0.0028989315033 0.000223875045776 0.00493621826172 0.0343160629272 0.00829195976257
0.0663893222809 0.00195288658142 0.0173010826111 0.00215792655945 0.000176906585693 0.00381112098694 0.0330231189728 0.00640296936035
0.0660409927368 0.00197601318359 0.0172469615936 0.002357006073 0.000225067138672 0.00411200523376 0.0321741104126 0.00674295425415
0.0668029785156 0.00206804275513 0.0176818370819 0.0022120475769 0.000185012817383 0.00416207313538 0.03244805336 0.00665497779846
0.0676200389862 0.00207114219666 0.0189828872681 0.0022439956665 0.000180006027222 0.00374794006348 0.0326499938965 0.00641298294067
0.0737681388855 0.00200009346008 0.0194499492645 0.00242686271667 0.000236034393311 0.00485301017761 0.0350589752197 0.00819301605225
0.065887928009 0.00197219848633 0.0155267715454 0.0022189617157 0.000180959701538 0.00376105308533 0.0326030254364 0.00837087631226
0.0710732936859 0.00205683708191 0.0203011035919 0.00243782997131 0.000227212905884 0.00464391708374 0.0325198173523 0.00760102272034
0.0673630237579 0.0020580291748 0.0177748203278 0.00222897529602 0.000178098678589 0.00377488136292 0.0330908298492 0.00706195831299
0.0733218193054 0.00201678276062 0.0187680721283 0.00258684158325 0.000178098678589 0.00378584861755 0.0353829860687 0.00943684577942
0.0693559646606 0.00206780433655 0.0183370113373 0.00222301483154 0.000184059143066 0.00377893447876 0.0353281497955 0.00578808784485
0.0614700317383 0.00218915939331 0.0174221992493 0.00209403038025 0.0002281665802 0.00473499298096 0.0282318592072 0.00541400909424
0.0668439865112 0.00198602676392 0.0174829959869 0.00236892700195 0.000229120254517 0.00410294532776 0.0321221351624 0.00692796707153
0.0694551467896 0.00206804275513 0.0177090167999 0.00248098373413 0.000174999237061 0.00377798080444 0.0349450111389 0.00671696662903
0.0684847831726 0.00204014778137 0.0165288448334 0.0022029876709 0.000174999237061 0.00384187698364 0.0346188545227 0.00792598724365
0.063729763031 0.00203990936279 0.0161459445953 0.00209093093872 0.000181913375854 0.00378799438477 0.0322449207306 0.00612902641296
0.0682878494263 0.00205588340759 0.0189039707184 0.00231289863586 0.000189065933228 0.00378799438477 0.0324220657349 0.00722193717957
0.068470954895 0.00217700004578 0.017688035965 0.00249481201172 0.000221014022827 0.00485515594482 0.0316910743713 0.00818800926208
0.0708889961243 0.00194907188416 0.0173919200897 0.0025520324707 0.000227928161621 0.00484895706177 0.0365030765533 0.00618386268616
0.0663552284241 0.00204801559448 0.0163941383362 0.00209307670593 0.000175952911377 0.00375294685364 0.0341429710388 0.00662708282471
0.0640211105347 0.00209712982178 0.0164840221405 0.00210285186768 0.000176906585693 0.00380611419678 0.0319619178772 0.00626993179321
0.0638563632965 0.00214219093323 0.0162489414215 0.00204920768738 0.000173091888428 0.00376605987549 0.0318911075592 0.0063099861145
0.0679650306702 0.00196695327759 0.0183010101318 0.00246286392212 0.000224113464355 0.00489807128906 0.0318379402161 0.00680494308472
0.0724341869354 0.00193095207214 0.0172510147095 0.00251913070679 0.000228881835938 0.00485491752625 0.0350608825684 0.0093719959259
0.066575050354 0.00204086303711 0.0167050361633 0.00223278999329 0.000219821929932 0.00488805770874 0.0327680110931 0.00655889511108
0.0732319355011 0.00206995010376 0.0205299854279 0.00240707397461 0.00022292137146 0.00485897064209 0.0345289707184 0.00748419761658
0.0715172290802 0.00204420089722 0.0176630020142 0.00234389305115 0.000223159790039 0.00438094139099 0.0349888801575 0.00875186920166
0.0701549053192 0.00201106071472 0.0204439163208 0.00233292579651 0.000219106674194 0.00484609603882 0.0315551757812 0.0076699256897
0.0647821426392 0.00206303596497 0.0162038803101 0.00211095809937 0.000169992446899 0.00372099876404 0.0326099395752 0.0066659450531
0.0752830505371 0.00205302238464 0.0203421115875 0.00250315666199 0.000261068344116 0.0049991607666 0.0370681285858 0.0067138671875
0.0632653236389 0.00197696685791 0.0184650421143 0.00206398963928 0.000177145004272 0.00378894805908 0.0297517776489 0.00586986541748
0.070629119873 0.00196290016174 0.0187251567841 0.00235986709595 0.000225067138672 0.00488495826721 0.0334210395813 0.00748300552368
0.0708899497986 0.00196695327759 0.017450094223 0.00245094299316 0.000230073928833 0.00422382354736 0.0352079868317 0.00821304321289
0.0665130615234 0.00207495689392 0.0199010372162 0.00216317176819 0.000228881835938 0.00475883483887 0.0305321216583 0.00566506385803
0.0651619434357 0.00207209587097 0.0166349411011 0.00216794013977 0.000226974487305 0.00470185279846 0.0317940711975 0.00618100166321
0.0722289085388 0.00206279754639 0.0191750526428 0.00309205055237 0.000231981277466 0.00469493865967 0.0340971946716 0.00750994682312
0.0718030929565 0.00203895568848 0.0188009738922 0.00220990180969 0.000226974487305 0.00472784042358 0.0343098640442 0.00796890258789
0.0697178840637 0.00197005271912 0.0171899795532 0.00243520736694 0.000224828720093 0.00416994094849 0.0350370407104 0.00747919082642
0.0680820941925 0.00194406509399 0.0172898769379 0.00223708152771 0.00018310546875 0.0046329498291 0.0328969955444 0.00777912139893
0.0730180740356 0.00195002555847 0.019553899765 0.00249290466309 0.000218868255615 0.00490307807922 0.0352969169617 0.00745415687561
0.0699138641357 0.00194096565247 0.0190799236298 0.00287508964539 0.000226020812988 0.00450801849365 0.0326290130615 0.00749897956848
0.0662596225739 0.00203990936279 0.0178699493408 0.0022931098938 0.000179052352905 0.00379514694214 0.0324020385742 0.00654888153076
0.067298412323 0.00201511383057 0.0176200866699 0.00247812271118 0.000221967697144 0.00485420227051 0.0316219329834 0.00734090805054
0.0687055587769 0.00204992294312 0.0190238952637 0.0024778842926 0.000229835510254 0.00485992431641 0.0319528579712 0.00696301460266
0.0717310905457 0.00220203399658 0.0179481506348 0.00227880477905 0.000173091888428 0.00377106666565 0.035001039505 0.00921201705933
0.0721018314362 0.00204992294312 0.0198130607605 0.0028920173645 0.00031590461731 0.0051851272583 0.0329530239105 0.00773787498474
0.0603671073914 0.00197982788086 0.0159010887146 0.00221300125122 0.000149965286255 0.00303387641907 0.0302817821503 0.00570487976074
0.067342042923 0.00194501876831 0.0181341171265 0.00213503837585 0.000179052352905 0.00378084182739 0.0323700904846 0.00738286972046
0.0702362060547 0.0020489692688 0.019898891449 0.00245594978333 0.000221967697144 0.00484490394592 0.032310962677 0.00738716125488
0.06773686409 0.00203013420105 0.0187380313873 0.00220894813538 0.000174045562744 0.0037579536438 0.0322701931 0.00745987892151
0.064829826355 0.00202322006226 0.0163447856903 0.00217390060425 0.000173091888428 0.00377988815308 0.0327880382538 0.00646901130676
0.0711152553558 0.00201511383057 0.0189568996429 0.00224280357361 0.000177145004272 0.00375080108643 0.0347049236298 0.00815510749817
0.0725560188293 0.00202012062073 0.0163848400116 0.00216388702393 0.000174999237061 0.00377202033997 0.037477016449 0.00950789451599
0.0672609806061 0.00196218490601 0.0156979560852 0.00215411186218 0.000236034393311 0.003821849823 0.0352468490601 0.0070219039917
0.064425945282 0.00194406509399 0.0171530246735 0.0021448135376 0.000174999237061 0.00374412536621 0.0316600799561 0.00650501251221
0.0693979263306 0.0019519329071 0.018385887146 0.00234508514404 0.000225067138672 0.00482392311096 0.0330319404602 0.00720286369324
0.0663809776306 0.0019588470459 0.0155279636383 0.00213384628296 0.000180006027222 0.00378704071045 0.0344519615173 0.00724697113037
0.0673308372498 0.00204086303711 0.0160272121429 0.00209212303162 0.000204086303711 0.00376296043396 0.0343000888824 0.00782704353333
0.0671379566193 0.00210809707642 0.0175468921661 0.00208902359009 0.00018310546875 0.00404691696167 0.03346991539 0.00660395622253
0.0664551258087 0.002032995224 0.0166251659393 0.00209617614746 0.00021505355835 0.00372314453125 0.0339620113373 0.00669813156128
0.0745930671692 0.00219082832336 0.0193650722504 0.00236201286316 0.000226974487305 0.00527000427246 0.0352430343628 0.00882291793823
0.0683200359344 0.00203394889832 0.0191791057587 0.00220012664795 0.000176906585693 0.00382089614868 0.0325109958649 0.00731205940247
0.0681281089783 0.00664710998535 0.0152208805084 0.00230693817139 0.000178098678589 0.00380802154541 0.0323340892792 0.0062780380249
0.0874280929565 0.00205516815186 0.0166969299316 0.00273895263672 0.000303983688354 0.0056140422821 0.0490770339966 0.0095751285553
0.0740809440613 0.0020489692688 0.0200281143188 0.00241780281067 0.000223875045776 0.00487494468689 0.035336971283 0.00798296928406
0.0665409564972 0.00199913978577 0.0171670913696 0.00223183631897 0.000176191329956 0.00480580329895 0.0324819087982 0.00654482841492
0.0716202259064 0.00204801559448 0.019259929657 0.00247883796692 0.000220060348511 0.00485515594482 0.0344882011414 0.00714707374573
0.0710370540619 0.00217294692993 0.0189859867096 0.00259208679199 0.000221014022827 0.00452303886414 0.0340490341187 0.00734782218933
0.0661072731018 0.00204586982727 0.0180439949036 0.00232696533203 0.000176906585693 0.00406980514526 0.0325751304626 0.00571799278259
0.0684490203857 0.00205278396606 0.0177910327911 0.0024950504303 0.000228881835938 0.00487184524536 0.0332601070404 0.00655698776245
0.0684027671814 0.00206995010376 0.0173199176788 0.00232100486755 0.000226020812988 0.00450706481934 0.0345158576965 0.00613784790039
0.0675160884857 0.00205492973328 0.016252040863 0.00212121009827 0.000174999237061 0.00376892089844 0.0346870422363 0.00735998153687
0.0722198486328 0.00204205513 0.0185658931732 0.00246500968933 0.000221967697144 0.00493812561035 0.0350630283356 0.00754380226135
0.063040971756 0.00194907188416 0.0172820091248 0.00202894210815 0.000176906585693 0.00378489494324 0.0306978225708 0.00601387023926
0.0691521167755 0.00193691253662 0.0182340145111 0.00245094299316 0.000216960906982 0.00488805770874 0.0328950881958 0.00717115402222
0.0641121864319 0.0020649433136 0.0180130004883 0.00242519378662 0.000223875045776 0.00487494468689 0.0290489196777 0.00610280036926
0.066742181778 0.00207996368408 0.0179541110992 0.00236082077026 0.000176906585693 0.00379705429077 0.0322139263153 0.00667119026184
0.0721290111542 0.00213003158569 0.0188629627228 0.00218892097473 0.000225067138672 0.00491404533386 0.034973859787 0.00751090049744
0.0656101703644 0.00195598602295 0.0180840492249 0.00221586227417 0.000182867050171 0.00376391410828 0.0318901538849 0.00637006759644
0.0751249790192 0.00198101997375 0.0199379920959 0.00240087509155 0.000223159790039 0.00486898422241 0.0355348587036 0.00888609886169
0.0617191791534 0.00207805633545 0.0171310901642 0.00213384628296 0.000181913375854 0.00379800796509 0.029639005661 0.00561189651489
0.0520870685577 0.00150799751282 0.01349401474 0.00213408470154 0.000148057937622 0.00315093994141 0.0246288776398 0.00592303276062
0.0663828849792 0.00197219848633 0.0185990333557 0.0024688243866 0.000235795974731 0.00486993789673 0.030580997467 0.00621604919434
0.0605370998383 0.00206112861633 0.0167148113251 0.0022349357605 0.000231027603149 0.00492405891418 0.027820110321 0.00526309013367
0.0715701580048 0.0021870136261 0.019788980484 0.00236010551453 0.000219821929932 0.00485992431641 0.0325009822845 0.00829005241394
0.0639989376068 0.00206708908081 0.0158548355103 0.00206208229065 0.000215768814087 0.00371885299683 0.0317530632019 0.00696992874146
0.0685894489288 0.00207614898682 0.0191118717194 0.00268197059631 0.000227928161621 0.00484108924866 0.0319991111755 0.00621199607849
0.0706169605255 0.00197005271912 0.0174679756165 0.00243186950684 0.000224828720093 0.00404095649719 0.0350768566132 0.00809407234192
0.0641360282898 0.00195503234863 0.0171670913696 0.00222897529602 0.000175952911377 0.0038321018219 0.030898809433 0.00662684440613
0.0646772384644 0.00206613540649 0.0191550254822 0.00217986106873 0.000175952911377 0.00453114509583 0.0293819904327 0.00590181350708
0.0697798728943 0.00196981430054 0.017058134079 0.00241088867188 0.000228881835938 0.00407910346985 0.0344030857086 0.00828409194946
0.0672256946564 0.00204706192017 0.0178201198578 0.00256085395813 0.000227928161621 0.00485897064209 0.03227186203 0.00626802444458
0.0702557563782 0.00211596488953 0.0176348686218 0.00237584114075 0.000177145004272 0.00391602516174 0.0338060855865 0.00905895233154
0.0679702758789 0.001953125 0.0182518959045 0.00228404998779 0.000176906585693 0.00445699691772 0.0321819782257 0.00752091407776
0.0729248523712 0.00195789337158 0.0195860862732 0.00242710113525 0.000220060348511 0.0048840045929 0.0352230072021 0.00746297836304
0.0692439079285 0.00194883346558 0.0182180404663 0.0020899772644 0.000175952911377 0.00385499000549 0.0345530509949 0.00728988647461
0.0730640888214 0.0019268989563 0.019611120224 0.00251197814941 0.000226020812988 0.00489687919617 0.0333800315857 0.00936412811279
1.26116037369 0.00275897979736 0.022029876709 0.00333905220032 0.000357151031494 0.00761413574219 1.21738505363 0.00599908828735
0.0654289722443 0.00187110900879 0.0170550346375 0.00239896774292 0.000169038772583 0.00359797477722 0.0336349010468 0.00533509254456
0.0677418708801 0.00189089775085 0.0182120800018 0.0022120475769 0.000173091888428 0.00361800193787 0.0326700210571 0.00755405426025
0.0649681091309 0.00198602676392 0.0159220695496 0.00224995613098 0.000172853469849 0.00429821014404 0.0334529876709 0.00546813011169
0.0633859634399 0.00198602676392 0.0160629749298 0.00207591056824 0.000213861465454 0.00458812713623 0.0319731235504 0.00496697425842
0.05712890625 0.00187993049622 0.01682305336 0.00183391571045 0.000216007232666 0.0042040348053 0.0256462097168 0.00504899024963
0.066944360733 0.00191307067871 0.0190749168396 0.00273609161377 0.00020694732666 0.0046398639679 0.0321061611176 0.00496292114258
0.0658268928528 0.00186586380005 0.0190551280975 0.00224494934082 0.000169038772583 0.00359296798706 0.0319800376892 0.00562310218811
0.0645558834076 0.00199508666992 0.0182700157166 0.00217485427856 0.000174999237061 0.00357699394226 0.0303399562836 0.00654101371765
0.0669250488281 0.00197601318359 0.0173540115356 0.00238108634949 0.00021505355835 0.00459408760071 0.0324218273163 0.00639915466309
0.0631880760193 0.00199794769287 0.0173559188843 0.00225400924683 0.00017786026001 0.00365900993347 0.0298879146576 0.00641107559204
0.068460226059 0.00202298164368 0.0185699462891 0.00235795974731 0.000216960906982 0.00464105606079 0.0332839488983 0.00602102279663
0.0689017772675 0.00205993652344 0.017256975174 0.00246596336365 0.000236988067627 0.00458598136902 0.0343129634857 0.00646090507507
0.0705847740173 0.00187492370605 0.0181310176849 0.0023729801178 0.000217914581299 0.00472807884216 0.0347428321838 0.00692701339722
0.065580368042 0.0019199848175 0.0167200565338 0.00218391418457 0.000168085098267 0.00358390808105 0.0332849025726 0.00636506080627
0.0654172897339 0.00192713737488 0.0166611671448 0.00234484672546 0.000224113464355 0.00392413139343 0.0328311920166 0.00600600242615
0.0692794322968 0.00190305709839 0.0182809829712 0.00235605239868 0.000181198120117 0.00361299514771 0.0337109565735 0.00762391090393
0.0669078826904 0.00197887420654 0.0173089504242 0.00237679481506 0.000169992446899 0.00361514091492 0.0338470935822 0.00618696212769
0.0733509063721 0.00189208984375 0.0194630622864 0.00282502174377 0.000303983688354 0.0056779384613 0.0348608493805 0.00706696510315
